,x,y,token
31983,30.068108,-3.527682,garlin
31984,9.190777,22.303236,heaves
31985,21.223785,-8.98696,sedaris
31986,-8.391593,-10.088839,informing
31987,7.455433,18.69197,lightish
31988,-31.778757,-9.006578,heave
31989,-7.574191,24.419477,ordinariness
31990,2.5407512,12.263066,effacement
31991,9.84146,-33.168472,cabana
31992,-11.283498,-9.851021,approve
31993,-4.2660866,16.35493,inferiority
31994,19.04659,19.43517,empathise
31995,25.732656,0.23617019,rebekah
31996,5.1367145,-5.3289785,kochan
31997,22.817757,24.13063,quint
31998,19.574348,-24.960659,solstice
31999,-5.960233,0.52409166,splicing
32000,0.43878666,-18.76276,bee
32001,-19.798311,-2.8206763,celled
32002,28.336384,-20.560287,petwee
32003,-21.370619,13.314408,impacted
32004,20.840588,27.375196,misjudging
32005,-17.274881,1.9979919,venue
32006,-2.8237844,-3.6738381,pioneers
32007,23.432112,-13.627349,merian
32008,17.85694,-3.4083707,stephan
32009,1.68361,4.002089,janes
32010,-1.6203685,-11.8150625,underbelly
32011,-10.346149,-12.025781,dimitriades
32012,23.723534,-5.31993,pederson
32013,20.623892,-6.4908104,napier
32014,2.2271023,4.438537,coustas
32015,10.95132,-3.6200466,effie
32016,20.614014,-1.3470494,abbie
32017,11.639001,-14.692154,cornish
32018,1.4123628,23.508793,licensing
32019,-9.036219,-9.108117,disagreements
32020,-33.34908,-0.0665075,moderator
32021,-18.638296,3.3729582,hamage
32022,-5.452603,-4.1007433,sodom
32023,-2.45739,24.982405,coprology
32024,-10.698725,7.4685264,coprophagy
32025,9.340021,19.445435,tediously
32026,3.3654265,37.327034,alsation
32027,-1.2690544,7.054417,needling
32028,8.5123415,-34.3381,sodomising
32029,6.361465,-10.465294,appendage
32030,-10.224672,-4.390839,surgically
32031,-33.72097,4.233919,moneys
32032,25.421444,-16.540478,uniformity
32033,-21.286863,20.143831,consigned
32034,0.4892993,12.285727,addictions
32035,-24.104296,-8.540159,adjustments
32036,8.213354,15.990179,undetected
32037,-7.596863,-5.0311284,locating
32038,9.254701,-9.09762,omnipresent
32039,12.743077,-15.299635,pretagonist
32040,7.9436593,-22.484528,transplantation
32041,-20.16043,19.697657,atoning
32042,-8.802229,26.456062,guilts
32043,31.387926,-5.577793,somnambulist
32044,-15.998549,-20.105421,visualize
32045,11.044576,17.509502,cellblock
32046,2.2253156,28.845076,hoariest
32047,-0.8805206,-20.236273,offhandedly
32048,-2.1194668,1.0222933,pawed
32049,-14.103741,-18.728468,punched
32050,-26.165579,-0.77021086,uploaded
32051,18.927256,6.8648257,yecch
32052,-5.610175,15.299989,bibles
32053,-10.591232,-8.303876,sayin
32054,3.376812,10.229039,blowgun
32055,7.089088,-17.896162,paola
32056,-26.124008,0.14634861,bolla
32057,-15.84035,-3.082824,disobeys
32058,16.72959,-0.86270237,dong
32059,0.89459753,-13.245215,dipped
32060,-6.5041556,-17.536812,gutting
32061,17.195848,-8.110767,gator
32062,-18.811964,-18.462421,banged
32063,7.2656116,-29.639286,cremated
32064,-23.46824,31.989971,mangiati
32065,-23.404669,32.233635,vivi
32066,-1.9769849,-18.452984,clutching
32067,-28.543467,-14.29774,prepubescent
32068,-1.3077685,-3.0254948,cautiously
32069,9.716515,1.6680899,lovably
32070,-15.791914,2.199947,reserve
32071,-24.27063,30.80857,cgg
32072,28.081978,9.526067,codswallop
32073,13.35786,6.774467,tester
32074,-30.897903,3.3988183,philipino
32075,9.022549,-15.231933,landlord
32076,6.791954,-7.732768,cardelli
32077,-9.991271,-7.0595794,velma
32078,-19.576115,-15.912903,testers
32079,21.72972,0.49144906,prodigy
32080,11.340405,23.689886,sparingly
32081,-19.708141,21.221317,greenlit
32082,-10.354396,-26.197634,squashing
32083,3.5135906,19.688925,nickys
32084,9.967316,-4.0434933,jaime
32085,3.565718,29.027355,navas
32086,23.47551,-11.071761,steadfast
32087,-9.705279,-24.986713,swat
32088,28.17264,-12.848707,emilia
32089,-11.408915,8.0896015,complicatedness
32090,23.764778,11.457142,desdemona
32091,-28.138546,-22.63472,moorish
32092,-15.782901,-3.132235,cassio
32093,27.040697,2.74725,ruben
32094,16.225262,-8.062728,santiago
32095,-10.535606,-7.516161,medicare
32096,-3.254115,0.59660864,caid
32097,7.012966,-11.062964,gosset
32098,8.851398,-10.178758,scamming
32099,24.545347,11.015371,markerson
32100,16.373074,-27.935022,carman
32101,21.377123,-13.120973,ejogo
32102,-21.005676,0.7436619,goner
32103,12.664961,-29.620415,paulines
32104,20.982683,22.67584,delroy
32105,2.3390152,2.3654692,maloney
32106,26.511593,-12.601048,schrage
32107,13.493695,-28.29252,nordham
32108,0.66269064,22.513908,firecracker
32109,13.560186,-23.540257,lyon
32110,23.852747,7.0457478,monette
32111,12.586315,6.4684362,browning
32112,5.9991894,-11.014262,gondek
32113,19.486744,-26.936342,posses
32114,-10.203298,-2.5098345,nearer
32115,-4.068593,-20.457355,disposing
32116,14.360546,5.0179234,hennenlotter
32117,24.59109,-1.3443819,hawkes
32118,14.516663,1.9411294,crowned
32119,31.37832,-0.88718075,pittman
32120,-30.039892,13.547388,hight
32121,11.388833,-20.304379,hendry
32122,5.120166,-19.67041,electrocutes
32123,19.667301,2.0835006,doga
32124,8.611563,-0.04462781,rutkay
32125,-30.80647,24.76895,actings
32126,-6.643752,-4.1951847,sins
32127,0.3073666,7.2775564,consumable
32128,1.5078716,7.8182306,receipt
32129,-18.655138,25.830074,dunwich
32130,-11.98119,9.852732,milked
32131,11.175588,11.866393,mude
32132,12.624203,7.6777797,tod
32133,12.779688,-15.127924,personified
32134,-26.227535,13.249064,mitigated
32135,3.8180509,-26.15895,seastrom
32136,7.8138685,14.149167,korkarlen
32137,-23.400816,3.5110052,repentance
32138,-21.88259,14.81567,deferred
32139,-11.170976,6.762292,leveler
32140,4.489781,-24.253963,tuberculosis
32141,23.36279,18.756205,lagerl
32142,-20.703356,19.396942,unalterable
32143,11.93153,23.468914,exposures
32144,-0.21268323,-13.903461,cavorting
32145,28.00841,-1.9015607,ibiza
32146,-21.10339,23.126024,gilmour
32147,-2.8445132,25.704618,cymbaline
32148,6.013035,26.44992,resurfacing
32149,-6.8674774,-6.165163,counterculture
32150,-20.151772,3.0507326,firsthand
32151,-9.171501,16.188354,trise
32152,7.0187125,-18.706457,knickers
32153,10.268297,-20.16952,bum
32154,9.164392,-20.713682,wimp
32155,-13.833786,-20.826925,sofa
32156,-11.763402,-13.954361,staggers
32157,33.1252,-4.0963006,eccelston
32158,2.868432,-40.64283,substences
32159,-7.7238607,30.052935,instence
32160,-10.5762,18.832361,openeing
32161,-21.119825,14.290007,circuited
32162,-10.71977,4.919652,cubic
32163,-10.777638,4.9702034,zirconia
32164,-3.2718885,2.532854,misquote
32165,31.446932,-10.912474,bochner
32166,16.148,1.6916382,peevish
32167,7.078424,18.638208,hurls
32168,-0.1608961,11.868325,phallic
32169,4.270674,-40.84018,nozzle
32170,12.198339,-17.459082,jerilee
32171,-4.821138,9.452583,comatose
32172,-1.5856462,2.1693285,pia
32173,9.561655,0.20067772,zadora
32174,-25.919542,-9.091362,defensible
32175,4.117889,-32.434807,ides
32176,-17.953588,4.6204686,monumentally
32177,32.816727,10.596893,trashmaster
32178,19.413954,-22.0481,carpetbaggers
32179,23.139725,-3.347498,clifford
32180,2.7727334,3.0615125,odets
32181,-9.094284,2.4505785,ibsen
32182,-29.75161,10.747532,contractually
32183,30.937096,-4.509846,smithee
32184,1.7110804,-4.9202347,meir
32185,6.1001773,-11.162308,zarchi
32186,34.387886,6.276344,vadim
32187,6.455044,20.94722,barbarella
32188,-31.923424,23.240183,grandmammy
32189,11.45279,-23.786777,mommy
32190,-18.969765,13.543506,pretzel
32191,-17.773567,-12.458645,shawl
32192,-13.048033,14.646303,wayyyy
32193,-1.3286102,27.276312,bellhop
32194,-1.5648766,34.710922,transposes
32195,15.524224,21.020603,decreases
32196,7.6072054,28.378307,parkes
32197,24.499243,-12.435644,zachary
32198,-9.486312,-14.602769,flane
32199,1.2990326,25.547642,grendel
32200,-0.8644546,23.062109,beowulf
32201,-27.58861,0.5281195,advertisements
32202,-5.4069495,22.845592,storyboard
32203,10.823422,0.468456,horned
32204,-17.396074,-12.68832,wrestle
32205,1.2548692,-11.451766,forearm
32206,30.679121,11.23618,dorfmann
32207,-25.394306,15.367751,cinematics
32208,-20.602375,0.64329773,rodrigez
32209,4.925734,-31.475153,avenges
32210,22.31164,-6.5618677,tremayne
32211,14.38483,0.68086404,naura
32212,-2.6966043,-15.251404,kruschen
32213,6.8010387,-27.14221,kettle
32214,-12.699367,15.097334,simmered
32215,15.819243,15.96177,saps
32216,0.14777726,31.06886,dente
32217,12.695089,-24.920773,cerebal
32218,7.890508,15.428873,carrigmore
32219,3.458393,22.246147,crippling
32220,-31.450066,2.820489,digits
32221,17.754414,-9.50339,siobhan
32222,3.3738675,20.184937,tug
32223,-7.1727314,11.235616,heartstrings
32224,10.151291,-25.672709,scapegoat
32225,16.380106,-11.916321,acrobats
32226,6.0737896,7.026537,derring
32227,-1.9092073,-7.346486,calamity
32228,7.2250566,2.763854,centenary
32229,24.258326,-7.060862,cristina
32230,17.801575,14.280899,chazen
32231,-9.4510355,38.491707,saranadon
32232,29.775385,-9.596819,balsam
32233,27.672632,-11.199809,raffin
32234,29.347244,-4.8589993,berenger
32235,25.837833,12.881969,wlaken
32236,14.769651,-13.486382,applebaum
32237,10.660758,-32.719337,emmerdale
32238,-3.456022,-27.017992,ambushed
32239,1.4239538,-14.503763,molasses
32240,10.892423,-2.4116719,vickers
32241,12.22501,-14.893924,jad
32242,-22.532013,4.0759506,capelja
32243,1.9091876,5.178753,uncool
32244,11.191929,-19.835052,goeff
32245,8.831907,-3.4264655,rhoe
32246,-2.7006958,-34.91714,headmaster
32247,18.502317,-10.106446,tingwell
32248,11.051276,-7.7002654,dobbed
32249,-15.873137,-23.295124,dunnies
32250,-10.979175,17.528837,inequalities
32251,26.686577,15.729199,autrey
32252,8.395627,14.681505,motherf
32253,1.4676497,18.39113,exclaimed
32254,-21.206738,-17.029564,aberration
32255,-17.69927,16.549074,anoes
32256,8.558631,33.873077,elongated
32257,6.566287,28.098482,sequencing
32258,-12.275958,11.98801,loathed
32259,6.524906,-2.5198078,chimpanzee
32260,-9.514443,-14.194238,gnat
32261,7.8411,23.488338,buzzing
32262,-4.499738,11.640114,naught
32263,-36.93693,16.368984,putter
32264,-3.0005853,-17.26903,completionists
32265,-30.860634,-7.9702663,inu
32266,-30.879711,-7.9528832,yasha
32267,-16.310095,11.26387,criticizing
32268,23.775026,-13.804634,trevethyn
32269,-16.06839,28.220028,sobbingly
32270,6.9520264,-0.5520001,flanders
32271,33.166885,22.735048,leydon
32272,16.807089,-1.0163187,dajani
32273,6.005849,6.2983966,puzzler
32274,-0.1095625,30.501837,overdrawn
32275,-28.19091,-3.946457,alistar
32276,-26.008192,21.539131,schwartzennegger
32277,-24.472929,32.0997,appretiate
32278,23.741035,6.304812,becasue
32279,3.2587783,27.428118,humaness
32280,11.143947,7.881825,weismeller
32281,25.39219,-3.0617697,burrough
32282,-33.34269,1.256822,itchin
32283,-20.682646,25.955835,browsed
32284,-2.2964416,37.879967,jeebus
32285,25.740173,-13.01171,biff
32286,-4.854785,-22.863884,paddles
32287,6.855334,-11.917138,tranquilizers
32288,-8.462382,-21.971237,licks
32289,1.2930851,27.880451,satisfies
32290,-18.737226,3.7858088,sap
32291,-1.3185049,-3.6396132,contra
32292,19.488771,-5.50002,fedora
32293,-6.923395,6.0093117,spotlights
32294,-31.048115,4.8381042,dailymotion
32295,-8.836797,4.684882,speck
32296,-17.225391,-4.836645,bait
32297,4.0082445,16.510443,crafty
32298,-18.186874,-10.109845,critter
32299,-17.913422,-29.125845,bounce
32300,1.001323,1.0388433,mazes
32301,-17.775028,-6.2633495,hangmen
32302,-15.771383,13.009602,abit
32303,-15.958615,-5.990201,cheeesy
32304,-31.302752,-2.3440292,blockbutser
32305,-40.502026,3.1621332,walla
32306,-5.952762,-7.6842427,immorality
32307,-4.9147625,10.3187065,concealed
32308,-25.410164,10.042157,subdue
32309,34.55008,21.778751,voltage
32310,8.465495,22.869127,grinchmas
32311,10.634068,3.6519802,mariah
32312,-27.281183,-0.8624979,tenure
32313,-23.760662,13.061482,counteracted
32314,20.974237,0.070057794,gammon
32315,21.999462,-6.5698886,pruitt
32316,-6.283437,22.921324,detracting
32317,8.316242,21.53847,tantalizing
32318,0.39147198,-7.877309,strangler
32319,-28.29948,22.771708,foremans
32320,-37.70569,-4.3453755,premieres
32321,0.52218217,15.075,solutions
32322,-19.227398,-0.0633019,hiv
32323,-12.77566,-21.625704,buttocks
32324,0.04246439,25.908642,derangement
32325,0.30843276,14.74932,flagellistic
32326,-28.845806,28.529776,speculating
32327,26.896992,-3.1841745,akins
32328,-8.861099,-9.036616,ducking
32329,33.13405,10.939888,mika
32330,33.28379,10.8809,waltari
32331,8.449625,34.689445,panoramic
32332,-3.5385997,13.193332,sheds
32333,1.7806959,-14.139417,encapsulated
32334,21.977505,24.845778,thrusted
32335,-18.766779,-11.310935,jeremey
32336,9.545109,11.26775,misstep
32337,-20.799444,20.205626,misbegotten
32338,3.169395,18.999504,oedipal
32339,-20.18673,12.820477,latitude
32340,12.922265,-21.705212,reclusive
32341,18.245687,-13.1837635,videographer
32342,-1.1960815,27.449972,foregoing
32343,23.091383,24.529274,arin
32344,3.9341664,-6.5438566,crumley
32345,16.641468,-9.310478,buice
32346,-5.318728,28.837336,scatters
32347,-11.794396,-20.864706,nestled
32348,5.648696,25.038774,circumvented
32349,-28.116064,12.27685,pondered
32350,16.9087,-1.0694562,deere
32351,24.562944,2.006749,fraternal
32352,-16.46774,27.594606,instructive
32353,-5.944072,-33.54879,landers
32354,-0.91495717,-7.640151,delle
32355,-24.504314,21.99498,maledette
32356,-4.4490185,30.392649,ausino
32357,-26.035793,-2.1172364,althoug
32358,-31.01405,-5.482186,amytville
32359,12.544139,3.1033115,damiano
32360,3.001627,3.2999778,damiani
32361,-15.100453,-9.260537,hollywoodian
32362,32.48567,5.2361736,rollin
32363,-1.8447529,-9.215941,seashore
32364,19.790264,1.2544869,musson
32365,5.900035,27.510351,bemusedly
32366,-24.698465,15.807158,descriptive
32367,-26.740221,21.581867,restating
32368,33.415787,6.100337,feroz
32369,15.3076935,4.774223,abbas
32370,-12.151931,-1.547959,mahatma
32371,6.5728045,-6.9140034,harilal
32372,0.06490208,-17.52559,scholarship
32373,16.719069,18.966251,reacting
32374,-5.7191863,16.376522,islam
32375,9.185441,2.3703592,mohandas
32376,8.514795,-6.030901,karamchand
32377,11.93062,-24.536238,kasturba
32378,-10.94046,-13.933414,shuttling
32379,-4.652234,-11.088162,gujarat
32380,13.441062,16.091135,prickly
32381,-2.164291,-10.033948,tangents
32382,6.5828595,-2.2600837,upto
32383,22.816189,6.4500446,akshaye
32384,22.879457,6.5419536,khanna
32385,9.948477,12.966124,lifespan
32386,16.225527,4.7531424,despondency
32387,-1.6658511,3.134585,darshan
32388,17.900753,1.96518,jariwala
32389,3.53276,8.742382,caricaturish
32390,-39.118584,-5.934305,humanises
32391,-15.084446,5.3596897,rickety
32392,-1.6546117,31.180807,dullness
32393,-23.072653,2.8752215,fda
32394,-27.098091,21.836105,agonized
32395,1.2447201,25.840286,regurgitated
32396,20.099358,-13.446132,exec
32397,-11.604729,-5.5273223,crayola
32398,-3.4422233,3.1982315,tended
32399,0.43726924,-26.213955,bizzare
32400,30.705791,-2.3670578,sweetin
32401,-16.070692,-14.580074,coulier
32402,23.649237,-10.073096,stamos
32403,0.77082217,-5.5926614,warhols
32404,-6.4709315,4.3543777,newcomb
32405,-4.270744,-19.39343,tantrums
32406,-14.786198,29.300835,conforms
32407,2.1358242,-0.7254471,derivations
32408,-8.820233,-17.643736,velvets
32409,13.433239,10.480555,fossilised
32410,-17.786404,1.1278741,pastiches
32411,-10.959848,-7.5671854,accessory
32412,-4.7054152,23.797892,sabotages
32413,-15.669063,10.142205,idolize
32414,-13.832558,1.1218634,uvsc
32415,-17.013767,16.041986,sensationalized
32416,-3.4986014,22.967522,objectionable
32417,-5.8595047,27.619879,banked
32418,0.0859634,7.749239,miscalculation
32419,-1.53169,-14.470788,colleges
32420,-26.712168,-2.4328804,misnomer
32421,3.4932215,22.841185,correlation
32422,16.255093,17.079294,quakers
32423,-7.0804424,12.997127,fulfilling
32424,-25.477684,-15.665511,isaak
32425,26.46026,-8.452111,modine
32426,30.081572,-1.6117586,moonwalker
32427,15.525027,-8.265374,elias
32428,30.667183,-7.0578475,koteas
32429,28.440598,-0.31009343,drago
32430,18.498856,6.3383794,thorsen
32431,17.220592,4.9769287,rade
32432,21.12456,23.180582,serbedzija
32433,-15.876277,-23.001066,shearing
32434,-7.3310175,-14.169869,hallucinates
32435,7.9491386,1.3492576,seemly
32436,-5.457764,4.445309,unverifiable
32437,5.145113,6.856637,chainsaws
32438,-6.8062243,26.565205,detect
32439,1.2686341,27.65654,warmed
32440,-9.104715,31.963789,footraces
32441,-10.185635,-13.921315,croaks
32442,5.534413,-11.15775,packet
32443,-7.185847,-13.885457,potato
32444,-20.572872,9.944079,thirstier
32445,-18.479437,2.2589743,somesort
32446,-20.893288,3.8395085,moviesthat
32447,-23.412745,0.3770944,hitchcocks
32448,1.0901507,10.062014,filmframe
32449,-29.920864,1.459274,dailies
32450,-3.2043588,1.1060833,prod
32451,-22.719759,4.939474,towne
32452,-28.93914,7.6863403,wouldhave
32453,16.584316,-3.3945966,deschanel
32454,12.60889,22.594318,desaturate
32455,-9.933211,-4.768531,grime
32456,-4.9945393,7.1718717,poorness
32457,12.8850975,-35.985294,mencken
32458,16.63253,5.053707,hayek
32459,38.415783,5.448147,sirpa
32460,7.115966,5.6366944,papaya
32461,30.80359,-2.4677005,merriman
32462,-13.084134,2.1668847,medford
32463,-13.758169,-22.879992,cosy
32464,-7.391253,-2.4169917,organising
32465,2.2872357,-36.209854,adder
32466,-15.18312,14.483685,tittybangbang
32467,32.90657,0.25403592,speakman
32468,-15.542896,20.020546,overtone
32469,-4.077559,30.82161,kevnjeff
32470,2.4523308,0.3237537,paxtons
32471,2.4847631,3.2094076,simms
32472,26.573862,6.825893,grenfell
32473,5.9093404,-5.19253,matiss
32474,-14.54466,-21.071527,riga
32475,-1.4749175,4.276149,railing
32476,-1.771881,-24.743216,alexej
32477,-1.3281085,4.7194123,definetly
32478,14.942791,16.381943,eros
32479,16.677584,12.142377,underscore
32480,-2.2435625,8.332321,screed
32481,28.137627,-5.822091,singleton
32482,-8.137105,1.1304158,structuralist
32483,33.68846,22.521051,tendentious
32484,-11.1432495,2.066184,reappropriated
32485,9.377522,18.046612,stridently
32486,11.37472,-7.8832574,prim
32487,15.3293085,5.06911,revisionism
32488,3.5286033,-1.9176263,remy
32489,-3.5572724,-3.7563493,trinity
32490,10.300984,-4.1346493,honorable
32491,-23.535345,10.266015,paglia
32492,-4.351001,-30.189445,silby
32493,4.2391777,-19.907225,penetrates
32494,-6.924849,14.268486,enforcing
32495,4.1799994,7.6677523,segregationist
32496,-4.4175367,9.97761,rails
32497,0.5281993,18.986416,fleisher
32498,-30.90993,-0.2797668,telecast
32499,-2.9927146,-1.6163315,sweepstakes
32500,-14.439732,27.430233,condensation
32501,-8.281651,35.816166,poofed
32502,-23.879887,21.637163,inhibited
32503,10.023621,-21.735828,coworker
32504,8.80194,-5.250512,arnetia
32505,8.193167,14.935086,skittish
32506,-0.6907388,32.640907,implausiblities
32507,-3.9370325,21.869732,attorneys
32508,13.410715,6.0049124,tanked
32509,17.09822,-0.75844675,kibosh
32510,34.315735,4.5579257,adapter
32511,18.737019,-1.5920553,ungenerous
32512,-15.783355,-5.941586,labour
32513,-14.863372,32.11909,grindingly
32514,2.1155665,-18.458307,yada
32515,-16.16011,-7.8157563,heaved
32516,21.365797,-1.5403626,rsc
32517,17.144821,0.7912482,silverstone
32518,9.891591,11.512591,expressly
32519,-1.2794673,-14.439306,coterie
32520,4.8126836,10.426015,scholastic
32521,-9.021846,3.8834648,lyly
32522,-9.037457,3.8941295,euphues
32523,1.6238594,17.550522,predisposed
32524,4.2309756,4.498809,marmalade
32525,-16.09231,7.5224495,administering
32526,3.7274716,19.968716,suplee
32527,-18.990677,6.589714,confirming
32528,-17.538008,4.4158664,pressly
32529,10.694573,7.334897,poulain
32530,-9.88124,-15.095801,coasters
32531,-29.629057,10.34993,mets
32532,-11.839907,-20.368685,bolts
32533,-4.296975,-27.375685,scolded
32534,10.003218,-0.97305435,forges
32535,-23.948385,0.41625565,cheapy
32536,-9.517003,-13.191092,karts
32537,-9.357008,-13.454703,playng
32538,23.51652,-8.082998,wining
32539,-8.566856,-25.101212,dining
32540,-12.667533,-13.975635,macintoshs
32541,-1.3306087,-13.947666,grilling
32542,-13.906282,-13.3186865,kart
32543,-15.836724,-21.62307,tortilla
32544,27.843838,0.71730673,rochefort
32545,33.656376,-3.0057209,baldy
32546,16.24651,3.9608622,fraiser
32547,7.940397,4.447484,capitalized
32548,13.600267,13.613398,showeman
32549,-18.504375,20.178982,scales
32550,-29.25197,-0.18640615,lensman
32551,-8.232727,8.100359,deficient
32552,-10.85337,-20.218191,hyperspace
32553,3.10921,-16.484985,harvester
32554,-15.595742,-20.481417,anthropomorphized
32555,-2.253955,21.649817,deteriorated
32556,-21.96764,7.988198,agricultural
32557,-0.14332736,-11.816748,unharvested
32558,-2.122786,-2.5969567,silage
32559,-19.044865,6.7323833,maize
32560,-8.266484,7.0189514,chute
32561,-8.5436945,-26.073526,wheat
32562,7.184741,-27.252602,punishes
32563,4.189987,3.8445828,tron
32564,5.267393,16.313816,emphasizes
32565,-27.22646,-5.198407,acquires
32566,-15.613754,20.915276,unredeemably
32567,9.570809,-21.333006,cardiac
32568,-1.772194,-0.256305,infrequently
32569,-26.233957,-20.590939,tahitian
32570,0.6706602,14.357822,vastness
32571,5.2220054,22.600597,conceptual
32572,-17.431602,-13.965338,awww
32573,3.0714579,-14.77694,punky
32574,14.373271,32.138218,awwwwww
32575,3.386243,21.306643,relic
32576,8.424819,-13.641161,carpathian
32577,11.888996,-19.926695,chiseled
32578,-4.886395,5.373572,plase
32579,-12.056398,-0.86752516,wretch
32580,-3.223173,5.462678,streamed
32581,-15.516587,-18.450687,bambi
32582,1.8765422,1.2153436,darro
32583,-2.6424165,-39.247704,hasser
32584,11.329848,-10.249951,codes
32585,7.685727,-10.712032,potions
32586,0.06771765,-15.90387,goblins
32587,3.7910926,8.373008,orcs
32588,5.648381,20.161688,tolkien
32589,0.44203097,6.0061264,motivational
32590,-3.9843717,31.274902,substantive
32591,11.655517,12.740313,haoles
32592,-8.036297,-8.1343775,africans
32593,-10.105278,-29.44541,dipping
32594,-8.293942,-31.136242,unruly
32595,26.26746,-4.204956,vario
32596,-19.338417,0.7730596,gangi
32597,7.999195,19.8818,sensitively
32598,-5.426548,-5.4908905,tranquility
32599,-24.898287,11.817562,refrain
32600,-16.63245,-12.65327,stadium
32601,23.723755,4.3716874,mouthy
32602,-1.2160132,37.612167,angling
32603,-10.72,-1.1834202,hka
32604,-5.604625,-23.573603,submachine
32605,-11.535473,-11.397334,flaunting
32606,-2.068549,34.53119,outlined
32607,-28.824171,28.290682,biggish
32608,13.504959,-14.391985,sloping
32609,-38.628555,-12.418401,ninetieth
32610,-6.5813646,-3.8435571,gallipoli
32611,-15.565125,-6.3114176,anzac
32612,-21.664557,-5.673366,sludgy
32613,-12.222722,-16.781672,sewers
32614,17.479439,26.208132,peopled
32615,-1.1380264,-22.986074,tanker
32616,-5.960855,-12.16749,lunchroom
32617,0.37841251,4.0035095,demijohn
32618,14.489285,14.962468,lister
32619,28.280918,7.144859,jasonx
32620,-17.2921,13.292761,vandien
32621,-17.36077,-0.96082836,backers
32622,-13.45466,33.881733,wounder
32623,-4.636675,-14.763192,inbreeding
32624,-24.570538,17.232779,exceed
32625,38.49937,10.435674,namers
32626,8.91798,-4.3239093,ncis
32627,16.383663,2.91467,offencive
32628,-22.07092,12.041806,havegotten
32629,7.483804,16.77382,overactive
32630,3.608274,26.674269,hammed
32631,-3.0709596,38.210945,teleprompter
32632,-6.5281425,14.586351,adversely
32633,-16.139803,11.723868,belphegor
32634,6.692887,-12.051312,verlac
32635,-14.017487,3.6704981,belph
32636,15.99736,11.984392,holdaway
32637,26.331017,-16.226503,garvin
32638,34.50698,-17.756998,halen
32639,-0.21456906,7.7493076,hoffa
32640,-8.74331,10.174162,lumumba
32641,-3.0631459,-5.947652,mobutu
32642,2.589465,-3.5592232,katanga
32643,2.074917,11.108679,colonization
32644,-22.399368,17.263659,colonizers
32645,8.321822,-7.1279664,eriq
32646,22.850992,6.128538,ebouaney
32647,-21.96505,-3.8296447,quilombo
32648,31.156027,12.671235,oldwerewolf
32649,1.7712672,1.5074534,froggy
32650,-17.748,-28.931318,loaned
32651,-26.497625,21.810966,spilane
32652,26.246447,9.330542,thanked
32653,-13.920953,6.657816,northfork
32654,-6.831987,4.886405,inundated
32655,-1.8765354,13.19396,premonitions
32656,-4.693191,-7.2356505,reclamation
32657,-2.027481,-18.972675,functionaries
32658,-1.0491347,8.513958,elliptical
32659,23.206106,2.1853936,mullen
32660,5.761676,-21.04145,gedren
32661,-1.6381629,9.966697,talisman
32662,20.180344,-6.9847307,kalidor
32663,10.837589,-9.339956,tarn
32664,-3.2294555,6.3792763,swordfights
32665,0.81279045,28.61252,bedazzled
32666,-20.502066,18.83469,nicolette
32667,27.95499,13.606673,gams
32668,0.054974884,7.478501,snitch
32669,29.774237,-8.891893,cahill
32670,-13.550859,30.75391,sag
32671,14.038679,23.61014,mariachi
32672,-2.6439679,-13.007257,aliso
32673,-0.22808936,-10.466483,viejo
32674,2.4451776,6.151016,apostrophe
32675,32.936413,8.214997,jimenez
32676,-10.561823,-5.86668,optics
32677,-10.922094,12.684801,uncorrected
32678,-19.01946,-12.911803,offline
32679,-0.9222207,8.571505,duplication
32680,33.71177,11.856789,antiquarian
32681,-1.3553454,-18.789497,juarez
32682,-12.818302,13.200325,resultant
32683,25.521097,3.5152092,delorenzo
32684,-6.0983152,-18.444586,lovesick
32685,-19.240013,23.556652,formats
32686,-10.670681,-2.195021,pipinternet
32687,6.0985937,-2.2030666,ultraman
32688,-20.165394,-34.328117,astroboy
32689,3.4579196,-0.96717185,dewan
32690,19.536795,-19.553715,reddick
32691,4.5398855,21.766277,sewage
32692,-5.4581566,7.9845634,reinforce
32693,-25.979105,2.9576564,jarjar
32694,-15.481295,-8.646895,binks
32695,-14.694662,22.644934,licensable
32696,5.5956197,24.508068,pigtailed
32697,7.5259395,2.2203581,flunky
32698,-20.378693,2.6106434,vomitum
32699,12.788427,15.445737,detestably
32700,2.288679,-41.685867,exhumed
32701,0.0087588895,29.51106,massively
32702,13.307792,5.8052206,avariciously
32703,20.26056,8.43344,lamely
32704,1.8987432,6.381782,empress
32705,3.431073,-19.850077,tallest
32706,-27.436865,13.326501,crotches
32707,-12.078505,-21.661705,expulsions
32708,4.6959424,-11.571201,socializing
32709,-29.381771,12.95191,ipods
32710,-29.517218,-20.951464,stuie
32711,-18.993332,-3.2202663,hubiriffic
32712,0.8196308,24.637047,adj
32713,24.88145,1.8973585,hubristic
32714,-25.888035,-10.96059,debacles
32715,-3.717921,-0.09779908,squares
32716,16.572248,0.35522604,redack
32717,-17.220476,2.5608518,wretchedness
32718,-1.9745495,23.407543,moldy
32719,3.963748,26.054575,disinterred
32720,-18.880804,-3.964957,catskills
32721,2.7107034,22.77259,compounding
32722,-11.418415,28.89179,overplay
32723,17.351337,6.9504223,sargasso
32724,-2.8405287,2.3213274,reflex
32725,-23.955555,6.440515,cabbages
32726,-21.445148,4.461769,mollusks
32727,-6.555807,-18.81357,bleach
